xjsza,讲的很细很全面,5.0
mooc1516774621038,从目前的几节课来说，还是很有收获的，帮助自己系统了理解数据结构和算法,4.0
allenzhu,老师讲得深入浅出,5.0
弱水止三千,非常好，我有时间就学,5.0
你是时光里的海,很有帮助，感谢老师,5.0
S1800300533王星博,老师讲解的很详细，比书本上更容易理解，赞,5.0
1730230317刘璠mooc96508100906118873,老师教的非常好，简单易懂,5.0
mooc48607088761216442,教材组织非常用心，图示、举例大大方便了对内容理解,5.0
9guet1800300115冯斌,支持这个课程,5.0
射狮射虎射天狼1991,念PPT可耻，老师炒鸡不给力,1.0
5guet1800300818蓝贵荣,Good！,5.0
懂一点的人生,了解算法的内涵。,5.0
mooc1469068279619,这个课程还不错啊！,4.0
1751200336陈豪,内容讲的很详细，但是更希望能够把实现代码展示出来，让学者运行，进行更详细的了解,5.0
4guet1800300617黎永杰,老师讲得很棒，通俗易懂^_^,5.0
ykt44064078464426853,简单易懂，老师超级好棒,5.0
mooc23927429402855494,这门网上课程讲解的十分详细，也通俗易懂。很推荐,5.0
mooc14366272775272180,简单的问题，被讲得更复杂，被绕晕,2.0
1751300123董子豪,感觉在平台上学习比较好一点,5.0
5guet1800300531陶俊光,老师讲得很好，都能理解,5.0
1guet1800300530唐涌清,老师讲解生动细致，收获良多。,5.0
1800300529-苏舟,比只在书本上学强多了，老师讲的很细致,5.0
9guet1800300517李国栋,觉得老师对知识的阐述十分精确且易于理解,5.0
5guet1800300528阮强,这门课程让我对算法理解更透彻,5.0
5guet1800300534韦昌龙,经过本课学习对数据结构更加了解清楚，希望能越来越好！,5.0
射狮射虎射天狼1991,华而不实，传说中的PPT老师→_→,1.0
DUT_软1803_201892455,前面评价这位肯定对这几位老师没有了解哈哈哈,5.0
滴噜滴噜,老师讲课语速适中，吐字清晰，上课过程中把复杂问题简单化，课后答疑认真负责，实乃名师风范！看了不少数据结构的网课，自认为于老师的这门课程是讲得最好的，没有太多深奥晦涩的语言，能够简短直白地说明问题，我这种非计算机专业的学生都可以听懂，向大家极力推荐这门课程，作为编程底层知识的储备与补充非常合适！感谢教学团队！,5.0
万由里aretha,噪音很大，讲的太简单,2.0
GoldenEllipsis,课件的录入有点小问题，但是，本课程的逻辑性很强。第一章总览数据结构概念，从数据逻辑结构到数据存储结构到算法的设计及实现与逻辑结构、存储结构的关系。课件清晰明了，很适合像我这样的初学者。,5.0
十mooc531,不错不错不错不错,4.0
三年一日,还好，，，学到了一些知识,5.0
