不负年华不负心,现在是2019-1-2，这一年，一定要坚持下去！,5.0
光光凉凉,能不能慢慢慢点，像机关枪一样。,4.0
mooc66606406161859189,语速太快，先念理论知识，后举例子，听不懂,1.0
学海有鱼可以吃,20系列的王道计算机课程中，操作系统和计算机网络是质量最好的，两位学长学姐对这两门课都有自己的深刻认识，讲的很生动、很形象、很具体，非常容易理解，真正是做到了很好的新手友好性。对于跨考的朋友，在第一次学习这两门课的时候，就可以结合课本直接看王道的视频讲解，而不需要再找其他课程，比起看书自学效率要高很多。但组成原理和数据结构则稍显逊色，对于纯新手，建议要想理解弄通这两门课背后的原理，还是得结合慕课平台上其他大学的公开课学习一遍。,4.0
香香mooc163,希望能够坚持坚持坚持,4.0
三角小可爱s,一直在念ppt，机关枪一样，个别讲题的大哥说话磕磕巴巴你让我怎么听？,1.0
浅笑www,我一定要坚持下去，加油,5.0
mooc1532944982413,讲解思路能听懂就是讲题的两个老师一个声音特别大一个声音特别小遇到声音小的我就需要把声音调的特别大跳到下一题的时候换声音大的老师很容易把人吓到,3.0
SongKingOne,希望我可以不虚此行，王道加油！！！,5.0
Lily学英语001,在王道论坛潜水这么久，一直特别相信。希望慕课考研上的课程也能不负初心，让我考研成功。,5.0
zutlj201719044123李文波,哈哈，我是21考研的，买成20的了，在录视频,5.0
mooc1488271471775,习题讲解很好，可以满分知识讲解中许多知识点讲解没有达到预期。一定量的视频中长时间空泛谈论，导致无法学习,3.0
Da_ming_ge,坐等开课。,5.0
时光凉mooc,来了来了哦,5.0
Lily学英语003,其实慕课也超~棒的！以前在慕课看过别的课程，觉得讲的很有意思OVO希望这个课也能让我一看到底不玩手机！,5.0
Lily学英语002,数据结构这一块平心而论还是不太容易的，报班也是为了更好的安排和督促自己。王道的课有学长一直推荐，之前看了也觉得很棒。希望能帮我考上吧、,5.0
Rudolf1998,挺不错的。,5.0
qhu-1600802051,谢谢，还不错呀,4.0
mooc80842140766591970,跟念课文一样,2.0
Erich_Hartmann,用笔指一指画一画啊，就像最后几节课那样，不然老师的内心操作系统全靠猜？,3.0
林晓必,数据结构希望可以更加讲的通俗易懂。有些难懂的内容就嘴巴说说，需要反复看才能懂,5.0
研究生蚝,二战的，总体说，比去年讲的更加详细，知识点和技巧都提及了，比较系统,4.0
好好学习学,真的很不错鸭,5.0
丶mooc180,感觉挺好的呢,5.0
萌上大人,老师讲的很生动，棒棒,5.0
蜜獾的铁粉,王道铁粉来了，求中奖，求C！21年头铁硬刚浙大408！,5.0
晦气mooc,怎么进群，各位铁子,5.0
黄老板的小弟Fun,我是王道的铁粉，求抽奖中我，嘻嘻☺,5.0
跨考上浙大他行我也行,求中4本书，我白嫖我快乐，不中不中的话也得买，最后头铁就浙大，抄底就科软，跨考冲冲冲,5.0
HFUT2017216864,我先来抢个C位,5.0
羽翼0星辰,姥姥的数据结构MOOC可以说是我在中M见过的难度最高的几个课之一（其实我是很想把之一去掉的，但是话不能说的太死），每周都有几道非常难的编程难题，每次做的时候我都在想这真不愧是浙大，不过，话说回来，真想学数据结构的话，还是应该来听姥姥的课。毕竟有难度的练习对自身能力的提升才更有效。,5.0
jerry010201163com,"for(inti=0;i<10000;i)printf(""讲的太好了！！！\n"");",5.0
SunHanxi,考研成功~~~姥姥真棒~~~,5.0
GuYz,两位教授讲的课非常好，至少是我在MOOC以及各大网络学习平台上上过的最好的课之一。看过之后对我整体提升非常有价值，谢谢网易提供这么好的一个良心的平台给我们方便优质地进行网络学习，谢谢浙江大学，谢谢两位教授！,5.0
活力男孩,姥姥讲得灰常好，，不知道慕课和浙大真实的数据结构课堂有什么区别？：）,5.0
chopchop,好的大学没有围墙,5.0
mooc1500718884391,本人FDU化学系的渣，希望能有助于我从化学转方向去大数据。,5.0
滴滴大大大,我是个专科生，学校没有开相关方面的课程，直到在大一下半年去参加ACM浙江赛区的时候，我才直到数据结构，虽然在平时敲代码的时候有用到这些东西，但是没有经过系统的学习，还是有些迷茫的地方。感谢陈姥姥，何教授的教导。,5.0
llllss,.。。一开始我还以为自己跟不上，认为救我一个人跟不上节奏，后来才发现不只是我一个，我想对第一次学这门课的同学说啊，跟不上，听不懂，太难别放弃，过两天继续听，我个人参加了第八次的数据结构课程，一路糊糊涂涂听过来，拿了个合格的证书，不过我想说姥姥这也太勤了吧，第八次刚结束，第九次课就来了，没办法，这个暑假接着把第九次课再学一遍，希望能把布置的编程题全部做完，也希望能拿个优秀，同时希望大二能拿个全国计算机程序大赛奖哈哈,5.0
Arthasmooc18,能不能早点开课。。。我假期时间多，开学时间就少了。,5.0
芒果菌zz,在酱的一个数据类型里，就像酱紫。,5.0
被吊打的学渣,还有人竟然只给两星？,5.0
好久不见mooc201,老师讲的很棒，祝我圆梦浙大,5.0
今朝有悔,老师，希望可不可以用java代码来实现呢？,5.0
言井mooc1,今天是三月一号为什么还显示有一天才开课啊？,5.0
肖--生工--02-菅昊羽,只有我一个人觉得课后编程题和老师讲的根本不在一个难度级别吗QAQ一杯茶一包烟一道链表写一天,5.0
mooc79651060236539478,机械专业转cs，看完翁恺的c就看了这个，觉得看起来没什么压力，没想到难度其实还挺大，这下心里美滋滋。,5.0
要留学的小香菇,喜欢陈越老师，能表白吗～课超级好,5.0
BIT1120170462,距离开课还有43天，好期待！！！,5.0
SEU-研54班-九-184470-刘鹏,浙大数据结构吃透了贼靠谱。。,5.0
hpu_计科合_361709010216_何志铧,其中有错误，PPT有的都做错了，说的话也有错的，误人子弟！,1.0
mooc48810466155448294,垃圾，照本宣科念需要你干嘛，可悲的是中国大学的很多老师也是这样！,1.0
ykt1493212666655,非常好的课程，比较强调代码的实现过程，对于强化思维非常有帮助，去年这个时候给我很大的提升，助我顺利考入中科大，感谢李老师！,5.0
65A31FFF154F003EDD0788B6D48BACC5,武大普通班，数据结构四个学分，72学时，大概54小时；弘毅班54学时，大概40小时；慕课只有差不多12小时。感觉课程容量缩减太多了啊。,4.0
学不完csharp不改名,第一次评价给了李春葆老师的数据结构，我觉得李老师的数据结构适合有一定基础的同学用来复习。有一定深度，而且比较适合考研复习，浙大的数据结构感觉偏向于基础，看完浙大之后有一定的算法代码经验之后，来看武大的并试着去写，真的有一种华山论剑的赶脚哈哈哈。,5.0
沸腾小草,感谢老师拯救了我的数据结构,5.0
Kinswag,不怎么样真心,2.0
扬帆启航5,什么时候第3次开课呢？,5.0
行者探路,老师讲的这么棒，竟然没什么人来看。真是暴殄天物！配合王道简直是考研的九阴真经。既然没多少人看，就让我独享吧。♫(͡◕◕͡)神采飞扬,5.0
Maturemooc15,老师讲得非常好，并且课中的例题也非常好，非常值得学习,5.0
王mooc625,播放视频卡的要死，经常无法播放，不是网络的问题，网易越来越不上心了吗,5.0
好奇怪,很棒，学过之后，还能回来再看，温故而知新，赞,5.0
大嘴猴子mooc1,讲的很细，很喜欢！,5.0
mooc1521171066209,我觉得特别特别好,5.0
老王爱编程,让我对数据结构知识有了重新认识。,5.0
HNUmath冬天的离开,非常感谢李老师的讲课！我是一名大四学生，这学期选修了数据结构的选修课，但是没有听几次，考前这几天找到武大的数据结构网课，把我想听的知识点都讲到了，配合习题例题，举一反三，很好。,5.0
mooc1473407505063,李老师的数据结构讲的精炼易懂不啰嗦，谢谢李老师,5.0
赮毕钵罗888,希望自己和Mocc一样成功,5.0
WHU2017302280019,节奏太快了,2.0
littlelittermooc,老师讲的很好，重难点知识点都能够举例引导帮助理解。,5.0
慕粉阿龙,老师讲的挺细，收益很大，顺便推荐一个学编程的网站cxyschool.com（java，大数据，人工智能）程序员学校网,5.0
孞弮,真不咋地.....,2.0
田七-CC,适合像我一样几乎零基础的同学，这个可以拿来入门，等学深之后再看浙大版的数据结构，那个会讲的深入一些。而且这个课程莫名地让我感觉回到了高中时代，是因为讲解的很细吗？？,5.0
songbaoping1992,其它学校的公开课都没有咋听懂，这个理解了不少,5.0
YoungJoy,讲得很细致而且通俗易懂，适合入门！,5.0
疯狂程序员-朗道,讲得好，国家精品课果然好,5.0
雷米mooc1,一般说起编程学习，大家很多都是先学“跑”再学“走”，但这节数据结构则比较细致地讲了其背后基础而重要的东西，很适合大一大二的同学打基础。,5.0
好名字都被狗拿走了,非常详细，很喜欢,5.0
食素,和书本一致，挺不错,5.0
远方mooc111,老师讲的很细致但又不赘述非常适合零基础,5.0
